NPRI_ID,COMP_NAME,FACI_NAME,ADDRESS,CITY,PROVINCE,LATITUDE,LONGITUDE,DATUM,NAICS4,NAICS4_NAME_EN,NAICS6,NAICS6_NAME_EN,INTUITIVE_SECTOR_NAME_E,UNITS,TOTAL_ALL_RELEASES,SYMBOL
0000007996,Enigma Interconnect (2012) Corp,Enigma (Burnaby),8070 Winston Street,Burnaby,BC,49.2487,-122.9235,1983,3359,Other electrical equipment and component manufacturing,335930,Wiring Device Manufacturing,Other Manufacturing,tonnes,0.0110756,1
0000008015,Rambler Metals & Mining Canada Ltd.,Nugget Pond Facility,416 snook's arm highway Highway South,snooks arm,NL,49.8448,-55.7731,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,4.521788,1
0000008023,ExxonMobil Canada Properties,Thebaud Platform, ,Offshore,NS,43.0119,-59.9833,1983,2111,Oil and gas extraction,211113,Conventional Oil And Gas Extraction,Conventional Oil and Gas Extraction,tonnes,189.6,1
0000008060,Husky Oil Operations Limited,Sea Rose FPSO,Suite 107 - 351 Water Street,St John's,NL,46.7215,-48.1341,1983,2111,Oil and gas extraction,211113,Conventional Oil And Gas Extraction,Conventional Oil and Gas Extraction,tonnes,758.70384,2
0000008078,Trevali Mining (New Brunswick) Ltd.,Caribou Mine,9361 Main Highway North,Bathurst,NB,47.5649,-66.2924,1983,2122,Metal ore mining,212231,Lead-Zinc Ore Mining,Mining and Quarrying,tonnes,0.78766,1
0000008084,Teck Resources Limited,Duck Pond Operations,1 Duck Pond Operations Road,Millertown,NL,48.8117,-56.5417,1983,2122,Metal ore mining,212233,Copper-Zinc Ore Mining,Mining and Quarrying,tonnes,7.40011,1
0000008109,Halifax Regional Water Commission,Dartmouth Wastewater Treatment Facility,12 Mawiomi Place,Dartmouth,NS,44.6538,-63.5518,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,255.3,1
0000008110,Halifax Regional Water Commission,Halifax Wastewater Treatment Facility,2180 Upper Water Street,Halifax,NS,44.6535,-63.5801,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,517.4883625,2
0000008126,Halifax Regional Water Commission,Herring Cove Wastewater Treatment Facility,59 Village Road,Herring Cove,NS,44.56169,-63.5584,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,42.3101,1
0000008518,Ville de Val-d'Or,Usine d'épuration,1500 des Eaux-Nettes Chemin,Val-d'Or,QC,48.1089,-77.8641,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,5.758,1
0000008519,Mines Richmont inc,Usine Camflo inc,100 117 Route,Malartic,QC,48.1425,-78.0313,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,0.82407,1
0000008540,Ville de Boisbriand,Station d'épuration des eaux usées,150 Chauvin Rue,Boisbriand,QC,45.6029,-73.8305,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,19.88,1
0000008567,Ville de Chibougamau,station d'épuration,1034 Hamel,Chibougamau,QC,49.9039,-74.4009,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,24.309,1
0000008570,Ville de Montmagny,Station d'épuration ville de montmagny,1 François-Richard Rue,Montmagny,QC,46.9801,-70.5566,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,38.9,1
0000008575,Ville de Rouyn-Noranda,Étangs Rouyn-Noranda,1850 Perreault Est Rue,Rouyn-Noranda,QC,48.2379,-78.9985,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,69.1092,1
0000008600,Hecla Québec Inc.,Casa Berardi,0 zone de la Rivière Théo,Municipalité Eeyou I,QC,49.3357,-79.1646,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,55.45348,1
0000008610,Mines Richmont inc,Division Beaufor,776 Perron Chemin,Val-d'Or,QC,48.1551,-77.7473,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,8.8,1
0000008637,Ville de Saint-Jean-sur-Richelieu,Station d'épuration des eaux usées,400 Du Parc Avenue,Saint-Jean-sur-Richelieu,QC,45.3631,-73.2848,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,290.88726,1
0000008697,Ville d'Alma,Étangs Sud,station - 916 Auger Boulevard Est,Alma,QC,48.5308,-71.6253,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,76.966,1
0000008698,Ville d'Alma,Étangs Nord,260 Bellevue Rue,Alma,QC,48.5855,-71.6223,1983,9139,"Other local, municipal and regional public administration CAN",913910,"Other Local, Municipal And Regional Public Administration",Other (Except Manufacturing),tonnes,7.161,1
0000008699,Ville d'Alma,Étangs SCM,5172 du Pont Avenue Nord,Alma,QC,48.6268,-71.6772,1983,5629,Remediation and other waste management services US,562910,Remediation Services,Waste Treatment and Disposal,tonnes,3.541,1
0000008719,QMX Gold Corporation,Mine lac Herbin et concentrateur Aurbel,1900 Brador Chemin,Val-d'Or,QC,48.1368,-77.6467,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,0.000422,1
0000008724,Ville de Chateauguay,Station épuration St-Bernard,500 St-Bernard,Chateauguay,QC,45.3846,-73.7374,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,150.4,1
0000008728,Ville de Salaberry-de-Valleyfield,usine d'épuration de la Seigneurie,1 - 1140 des Érables,Salaberry-de-Valleyfield,QC,45.2262,-74.0734,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,18.63,1
0000008730,Régie d'assainissement des eaux Richelieu/St-Laurent,Station d'épuration,105 Poliquin Boulevard,Sorel-Tracy,QC,46.0386,-73.0791,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,117.35,1
0000008752,Ville de Gatineau,Usine d'épuration Buckingham-Masson-Angers,150 de la Rive Chemin,Gatineau,QC,45.5359,-75.4189,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,78.457,1
0000008765,Agnico-Eagle division Lapa,Division Lapa,0 - 299 St-Paul Boulevard Nord,Rivière-Héva,QC,48.2232,-78.2072,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,0.03,1
0000008769,Ressources Métanor inc.,Mine Bachelor,200 Chemin de la mine Chemin,Desmaraisville,QC,49.4934,-76.1247,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,42.863,1
0000008772,Ville de Saint-Georges-de-Beauce,Usine d'épuration,400 de la Chaudière,Saint-Georges-de-Beauce,QC,46.1269,-70.6955,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,42.49,1
0000008774,Ville de Rimouski,Station d'épuration Rimouski-est Étangs aérés,Lebrun Avenue,Rimouski,QC,48.4736,-68.4895,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,160.55,1
0000008778,ArcelorMittal Exploitation minière Canada,Mine Fire Lake,1 chemin de la mine,Gagnon,QC,52.35029,-67.36923,1983,2122,Metal ore mining,212210,Iron Ore Mining,Mining and Quarrying,tonnes,22.83,1
0000008783,MINERAI DE FER QUÉBEC INC.,Mine du Lac Bloom,880 389 Route,Fermont,QC,52.8383,-67.2761,1983,2122,Metal ore mining,212210,Iron Ore Mining,Mining and Quarrying,tonnes,0.1639,1
0000008803,Les mines Opinaca ltée,Eleonore project, ,Rouyn-Noranda,QC,52.7003,-76.0775,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,149.325,1
0000008810,Ville de Trois-Rivières,Étangs aérés de Trois-Rivières,1501 Bradley,Trois-Rivières,QC,46.4232,-72.4901,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,533.1,2
0000010134,Town of Collingwood,Wastewater Treatment Plant,3 Birch Street,Collingwood,ON,44.5044,-80.2229,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,100.425,1
0000010149,City of Kingston,Ravensview Wastewater Treatment,947 2 Highway,Kingston,ON,44.2416,-76.4199,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,323.467,1
0000010153,Glencore Canada Corporation,"Glencore Canada Corporation, Kidd Mine Site",11335 Highway 655 North Highway North,Timmins,ON,48.687,-81.3701,1983,2122,Metal ore mining,212233,Copper-Zinc Ore Mining,Mining and Quarrying,tonnes,74.326446,1
0000010163,Corporation of the City of London,Adelaide Pollution Control Plant,1201 Adelaide Street,London,ON,43.0162,-81.2483,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,144.0902,1
0000010164,Corporation of the City of London,Pottersburg Pollution Control Plant,1141 Hamilton Road,London,ON,42.9734,-81.1792,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,158.702,1
0000010165,Corporation of the City of London,Oxford Pollution Control Plant,1570 Oxford Street West,London,ON,42.9686,-81.3426,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,69.18,1
0000010166,Corporation of the City of London,Vauxhall Pollution Control Plant,54 Price Street,London,ON,42.9736,-81.2051,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,75.277,1
0000010202,Vale Canada Limited,Garson Mine,60 Mine Road,Garson,ON,46.5667,-80.8562,1983,2122,Metal ore mining,212232,Nickel-Copper Ore Mining,Mining and Quarrying,tonnes,24.057,1
0000010254,The Regional Municipality of Halton,Oakville Southeast Wastewater Treatment Plant,2477 Lakeshore Road,Oakville,ON,43.482,-79.629,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,552.493,2
0000010255,The Regional Municipality of Halton,Milton Wastewater Treatment Plant,161 Fulton Street,Milton,ON,43.512,-79.8755,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,300.321,1
0000010256,The Regional Municipality of Halton,Mid-Halton Wastewater Treatment Plant,2195 North Service Road,Oakville,ON,43.4206,-79.7295,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,2219.502376,3
0000010257,The Regional Municipality of Halton,Oakville Southwest Wastewater Treatment Plant,1385 Lakeshore Road,Oakville,ON,43.4133,-79.6936,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,932.453276,2
0000010258,The Regional Municipality of Halton,Georgetown Wastewater Treatment Plant,275 Mountainview Road South,Halton Hills,ON,43.6399,-79.8793,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,785.306,2
0000010294,City of St Thomas,Water Pollution Control Plant,40359 Bush Line,St. Thomas,ON,42.767,-81.2058,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,121.286007,1
0000010303,Jungbunzlauer Canada Inc.,Jungbunzlauer Canada Inc.,1555 Elm Street,Port Colborne,ON,42.9212,-79.2554,1983,3251,Basic chemical manufacturing,325190,Other Basic Organic Chemical Manufacturing,Chemicals,tonnes,177.214,1
0000010304,Corporation of the City of Cornwall,Cornwall Wastewater Treatment Plant,2800 Montreal Road East,Cornwall,ON,45.0297,-74.6784,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,890.373,2
0000010400,City of Kingston,CATARAQUI BAY WASTEWATER TREATMENT,409 Front Road,Kingston,ON,44.2143,-76.5516,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,265.635,1
0000010456,The Corporation of the City of Brantford,City of Brantford Water Pollution Control Plant,385 Mohawk Street,Brantford,ON,43.128,-80.2297,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,140.190125,1
0000010484,Regional Municipality of Durham,Corbett Creek WPCP,2400 Forbes Street,Whitby,ON,43.8561,-78.8925,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,33.448,1
0000010584,Durapaint Industries,N/A,Unit 1 & 2 - 247 Finchdene,Toronto,ON,43.8211,-79.2353,1983,2389,Other specialty trade contractors,238990,All Other Specialty Trade Contractors,Other (Except Manufacturing),tonnes,0.000015,1
0000010617,The City of North Bay,North Bay Wastewater Treatment Plant,650 Memorial Drive,North Bay,ON,46.3026,-79.4617,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,220.055,1
0000010622,SMC (CANADA) Ltd.,McAlpine Mill,797318 Coleman Road,Cobalt,ON,47.3727,-79.6663,1983,3314,Non-ferrous metal (except aluminum) production and processing,331490,"Non-Ferrous Metal (Except Copper And Aluminum) Rolling, Drawing, Extruding And Alloying",Metals (Except Aluminum and Iron and Steel),tonnes,0.099508,1
0000010762,City of Sault Ste. Marie,West End Water Pollution Control Plant,55 Allen's Side Road,Sault Ste. Marie,ON,46.5243,-84.4077,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,136.26,1
0000010809,Conestoga Meat Packers Ltd.,Conestoga Meat Packers,313 Menno Street,Breslau,ON,43.473,-80.391,1983,3116,Meat product manufacturing,311611,Animal (Except Poultry) Slaughtering,Other Manufacturing,tonnes,55.302,1
0000010884,Town of Orangeville,Orangeville Water Pollution Control Plant,16 Townline,Orangeville,ON,43.9182,-80.087,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,15.794,1
0000010979,City of Owen Sound,Owen Sound WPCP,2050 3rd Avenue,Owen Sound,ON,44.5846,-80.9323,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,77.742,1
0000011017,City of Kawartha Lakes,Lindsay WPCP,48 Lagoon Street,Lindsay,ON,44.386,-78.7389,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,32.45,1
0000011318,The Chemours Canada Company,Maitland Site,1400 2 Highway East,Maitland,ON,44.6572,-75.5821,1983,3251,Basic chemical manufacturing,325190,Other Basic Organic Chemical Manufacturing,Chemicals,tonnes,22.65,1
0000011390,Norkfolk County Public Works & Environmental Services,Simcoe Sewage Treatment Plant,16 Oakwood Avenue,Simcoe,ON,42.8295,-80.296,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,2.6,1
0000011434,Cam Tran Co Ltd.,Cam Tran,203 Purdy Road,Colborne,ON,44.0318,-77.8563,1983,3353,Electrical equipment manufacturing,335311,"Power, Distribution And Specialty Transformers Manufacturing",Other Manufacturing,tonnes,0.000003,1
0000011454,Mines Richmont inc,Island Gold Mine,15 Goudreau Road,Dubreuilville,ON,48.3505,-84.553,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,20.27538,1
0000011467,City of Sault Ste. Marie,East Wastewater Treatment Plant,2221 Queen Street East,Sault Ste. Marie,ON,46.5065,-84.2602,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,122.3781,1
0000011623,Klondex Canada Ltd.,Mill & Mine Site,Bissett Mine site,Bissett,MB,51.0218,-95.6795,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,0.44809,1
0000011690,Regional Municipality of Durham,Courtice WPCP,100 Osborne Road,Courtice,ON,43.8697,-78.7511,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,15.006,1
0000011743,Primero Mining Corp.,Primero Black Fox Mill,5300 Hwy 101 Highway East,Matheson,ON,48.5515,-80.7509,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,0.0959642,1
0000011796,Lake Shore Gold Corp.,Bell Creek Complex,3160 Florence Street,Porcupine,ON,48.4741,-81.0419,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,0.184795,1
0000011852,Rubicon Minerals Corporation,Rubicon Minerals - Phoenix Project,103 East Bay Access Road,Cochenour,ON,51.1248,-93.7411,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,2.4128572,1
0000011877,Vale Canada Limited,Ellen Pit,Crean Hill Road Road,Denison Township,ON,46.43125,-81.34961,1983,2122,Metal ore mining,212232,Nickel-Copper Ore Mining,Mining and Quarrying,tonnes,0.26096,1
0000011878,Vale Canada Limited,Totten Mine,6 C. Johnson Road,Worthington,ON,46.3813,-81.4541,1983,2122,Metal ore mining,212232,Nickel-Copper Ore Mining,Mining and Quarrying,tonnes,0.012,1
0000017631,Suncor Energy Inc.,Terra Nova, ,St. John's,NL,46.475,-48.4794,1983,2111,Oil and gas extraction,211113,Conventional Oil And Gas Extraction,Conventional Oil and Gas Extraction,tonnes,972.4607714,2
0000018714,De Beers Canada Incorporated,Snap Lake Mine, ,Snap Lake,NT,63.605,-110.8676,1983,2123,Non-metallic mineral mining and quarrying,212392,Diamond Mining,Mining and Quarrying,tonnes,90.5541786,1
0000018996,MEGlobal Canada ULC,Fort Saskatchewan EOEG,Highway 15,Fort Saskatchewan,AB,53.7375,-113.149,1983,3251,Basic chemical manufacturing,325190,Other Basic Organic Chemical Manufacturing,Chemicals,tonnes,3.7791,1
0000018997,MEGlobal Canada ULC.,Prentiss Chemical Manufacturing Facility,597 and Prentiss Road,Lacombe County,AB,52.9424,-113.5111,1983,3251,Basic chemical manufacturing,325190,Other Basic Organic Chemical Manufacturing,Chemicals,tonnes,1.9347,1
0000019397,Cameco Corporation,Cigar Lake Operation,2121 11th Street West,Saskatoon,SK,58.0676,-104.542,1983,2122,Metal ore mining,212291,Uranium Ore Mining,Mining and Quarrying,tonnes,0.016257,1
0000020030,Viking Air Ltd.,VIKING AIR - SIDNEY,1959 De Havilland Way,Sidney,BC,48.6427,-123.42009,1983,3364,Aerospace product and parts manufacturing,336410,Aerospace Product And Parts Manufacturing,Transportation Equipment Mfg.,tonnes,0.0000418,1
0000020147,Greater Vancouver Sewerage and Drainage District,Northwest Langley Wastewater Treatment Plant,10301 201st Street,Township of Langley,BC,49.1905,-122.664,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,123.7481797,1
0000020173,Corporation of the District of North Cowichan,Chemainus STP,9575 Bare Point Road,North Cowichan,BC,48.915,-123.7103,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,3.68,1
0000020190,Regional District of Nanaimo,French Creek Pollution Control Centre,957 Lee Road,French Creek,BC,49.34617,-124.3617,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,97.4097,1
0000021543,"Hudson Bay Mining and Smelting Co., Limited",HBMS Chisel Lake Mine, ,Snow Lake,MB,54.83,-100.12,1983,2122,Metal ore mining,212233,Copper-Zinc Ore Mining,Mining and Quarrying,tonnes,62.295501,1
0000022740,City of Calgary,Pine Creek Wastewater Treatment Plant,3131 210 Avenue Southeast,Calgary,AB,50.8589,-113.9885,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,1005.4489,2
0000023273,Claude Resources Inc.,Seabee,200 - 219 robin Crescent,saskatoon,SK,55.6884,-103.6151,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,74.4323154,1
0000024216,Agnico Eagle Meadowbank,Division Meadowbank, ,Baker Lake,NU,65.0149,-96.0524,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,4.157059,1
0000025019,City of Charlottetown,East Royalty Lagoon,Bonnie Blink Drive,Charlottetown,PE,46.27339,-63.09978,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,12.53,1
0000025122,The Corporation of the City of Quinte West,Trenton Wastewater Treatment Plant,25 Couch Crescent,Trenton,ON,44.10196,-77.56846,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,27.99,1
0000025188,Canadian Malartic GP,Mine Canadian Malartic GP,100 Chemin du Lac Mourier,Malartic,QC,48.124507,-78.129272,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,2.34143,1
0000025191,Corp. of the City of Timmins,Mattagami Water Pollution Control Plan,551 Airport Road,Timmins,ON,48.49344,-81.35769,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,116.7,1
0000025317,City of Saint John,Eastern Wastewater Treatment Facility,441 Red Head Road,Saint John,NB,45.2649,-66.016,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,50.4306,1
0000025421,City of Portage la Prairie,City of Portage la Prairie Water Pollution Control Facility,400 River Road,Portage la Prairie,MB,49.954036,-98.269186,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,110.24,1
0000026132,Alamos Gold Incorporated,Young-Davidson,Hwy 566 West,Matachewan,ON,47.94722,-80.67722,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,1.858706,1
0000027063,Rambler Metals & Mining Canada Ltd.,Ming Copper-Gold Mine,418 Ming's Bight Road Highway,Ming's Bight,NL,49.89556,-56.08144,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,5.9019011,1
0000027081,The Corporation of the City of Orillia,Wastewater Treatment Centre,40 Kitchener Street,Orillia,ON,44.59085,-79.41309,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,69.29,1
0000027120,Corporation of the District of North Cowichan,Crofton STP,1575 Chaplin Street East,Crofton,BC,48.86625,-123.64288,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,1.07,1
0000027550,Encana Corporation,Deep Panuke,n/a,n/a,NS,43.81271,-60.68836,1983,2111,Oil and gas extraction,211113,Conventional Oil And Gas Extraction,Conventional Oil and Gas Extraction,tonnes,197.768,1
0000027853,Rio Tinto Alcan,Aluminerie Arvida - Centre technologique AP60,2685 Boulevard du Saguenay,Jonquière,QC,48.431927,-71.156743,1983,3313,Alumina and aluminum production and processing,331313,Primary Production Of Alumina And Aluminum,Aluminum,tonnes,0.0000099,1
0000028761,Vale Newfoundland and Labrador Limited,Long Harbour Operations,1 Nickel Road,Long Harbour,NL,47.40915,-53.81169,1983,2122,Metal ore mining,212232,Nickel-Copper Ore Mining,Mining and Quarrying,tonnes,0.42206,1
